HourUTC,HourDK,PriceArea,CentralPowerMWh,LocalPowerMWh,CommercialPowerMWh,LocalPowerSelfConMWh,OffshoreWindLt100MW_MWh,OffshoreWindGe100MW_MWh,OnshoreWindLt50kW_MWh,OnshoreWindGe50kW_MWh,HydroPowerMWh,SolarPowerLt10kW_MWh,SolarPowerGe10Lt40kW_MWh,SolarPowerGe40kW_MWh,SolarPowerSelfConMWh,ExchangeNO_MWh,ExchangeSE_MWh,ExchangeGE_MWh,ExchangeNL_MWh,ExchangeGreatBelt_MWh,GrossConsumptionMWh,GridLossTransmissionMWh,GridLossInterconnectorsMWh,GridLossDistributionMWh,PowerToHeatMWh
2020-01-01T19:00:00,2020-01-01T20:00:00,DK1,760.311709,410.209279,113.3925409,27.447768,64.087294,944.27235,8.49663,1829.490179,2.702557,0,0,0,0,-452.9732,716.512,-1252.8459,-701.579024,-175.1,2294.424183,96.776928,48.256224,24.029664,5.527645
2020-01-01T19:00:00,2020-01-01T20:00:00,DK2,577.870229,60.48394904,83.22258266,1.002711,7.0406,28.604828,0.341795,167.624347,0,0,0,0,0,0,1123.676008,-600.714,0,172.5,1621.65305,25.662135,13.164,23.449468,6.90649
2020-01-01T20:00:00,2020-01-01T21:00:00,DK1,689.1305547,381.9207817,113.4241004,26.751831,59.240765,892.36605,8.529443,1806.884523,2.696917,0,0,0,0,-593.0764,716.581,-1242.1221,-701.797984,4,2164.529482,89.863686,51.284384,22.041952,5.834872
2020-01-01T20:00:00,2020-01-01T21:00:00,DK2,587.9997661,61.82968016,86.49077094,1.053079,5.9861,13.575728,0.335565,128.310172,0,0,0,0,0,0,1251.8781,-600.898992,0,-5.3,1531.259969,26.298419,13.423992,21.557775,7.03586
2020-01-01T21:00:00,2020-01-01T22:00:00,DK1,587.1785293,379.163439,113.0510179,27.366957,67.165606,973.92075,8.919687,1922.794651,2.687303,0,0,0,0,-881.2494,716.643,-1281.6018,-701.622,94.5,2028.91774,92.907952,58.9094,22.169973,5.836187
2020-01-01T21:00:00,2020-01-01T22:00:00,DK2,568.412584,61.83927949,86.65535092,0.963746,5.3876,26.508625,0.410286,153.795349,0,0,0,0,0,0,1246.746516,-601.398,0,-96.5,1452.821336,26.18904,13.323,20.923606,27.6417
2020-01-01T22:00:00,2020-01-01T23:00:00,DK1,657.763166,337.4348689,109.7221613,27.697689,71.426262,894.92565,9.239872,1990.450433,2.689504,0,0,0,0,-1115.6512,716.765,-1245.2432,-701.596992,156.4,1912.023214,94.520835,67.636192,22.365499,6.320412
2020-01-01T22:00:00,2020-01-01T23:00:00,DK2,571.3176855,62.31454964,87.47442014,0.985028,6.169,47.496624,0.454034,182.755925,0,0,0,0,0,0,1162.736908,-601.347008,0,-158.5,1361.857166,25.692841,13.347008,20.628133,29.03227
2020-01-01T23:00:00,2020-01-02T00:00:00,DK1,620.4576699,280.3812914,111.3794001,28.087731,66.80245,874.22125,9.594633,1945.470654,2.679844,0,0,0,0,-785.0529,716.729,-1202.7432,-701.590016,-134.9,1831.517807,93.231226,56.267916,22.184933,8.229419
2020-01-01T23:00:00,2020-01-02T00:00:00,DK2,538.4460386,66.20993995,85.99676124,0.956408,12.3681,66.232523,0.464697,202.918586,0,0,0,0,0,0,783.265,-601.540992,0,133.1,1288.417062,23.557896,13.165992,20.325394,29.76302
2020-01-02T00:00:00,2020-01-02T01:00:00,DK1,629.0570332,299.7536913,111.1549493,27.877069,67.584725,935.40805,9.879223,1850.045965,2.681432,0,0,0,0,-857.0518,716.671,-1205.7884,-701.716016,-101.7,1783.856922,97.784403,58.673816,21.225768,7.97772
2020-01-02T00:00:00,2020-01-02T01:00:00,DK2,523.0539976,69.38836127,86.23017891,1.041722,10.4825,39.359223,0.511836,205.019581,0,0,0,0,0,0,793.7263,-601.86,0,99.6,1226.5537,23.09124,13.41,19.705788,17.23827
2020-01-02T01:00:00,2020-01-02T02:00:00,DK1,563.1793164,300.1485507,111.1340791,27.742846,69.243336,1008.5125,9.822553,1858.877395,2.677377,0,0,0,0,-1091.45,716.717,-1249.898,-701.734,144.2,1769.172953,99.918597,66.724,20.777985,7.998777
2020-01-02T01:00:00,2020-01-02T02:00:00,DK2,484.8287871,60.3423203,84.92680079,1.067831,6.4921,31.757424,0.558569,210.478655,0,0,0,0,0,0,1075.497308,-601.846992,0,-146.6,1207.502803,24.443815,13.321992,19.01986,19.38572
2020-01-02T02:00:00,2020-01-02T03:00:00,DK1,533.3892734,298.5514694,111.7526499,27.973557,68.541595,1019.18305,10.127116,1949.483174,2.680604,0,0,0,0,-1232.6626,716.795,-1225.7251,-700.114992,195.5,1775.474797,100.582183,71.595592,21.503842,7.996475
2020-01-02T02:00:00,2020-01-02T03:00:00,DK2,435.0862456,59.36696091,86.29729022,1.171263,5.0721,55.627724,0.603214,217.039684,0,0,0,0,0,0,1158.516192,-601.706,0,-198,1219.074674,25.336435,13.106,19.399129,26.09467
2020-01-02T03:00:00,2020-01-02T04:00:00,DK1,569.0205313,296.6040622,115.0732194,27.850608,68.139633,1011.8769,10.424779,2073.674713,2.683979,0,0,0,0,-1190.254,716.768,-1226.1095,-634.418992,-14.5,1826.833933,102.998781,68.093992,22.661148,7.990363
2020-01-02T03:00:00,2020-01-02T04:00:00,DK2,451.6103071,58.22104012,85.32244996,1.173409,6.5696,59.067325,0.581417,222.73214,0,0,0,0,0,0,944.1969,-601.984,0,13,1240.490588,24.018779,13.384,19.841555,26.03012
