HourUTC,HourDK,PriceArea,SpotPriceDKK,SpotPriceEUR
2020-01-08T11:00:00+00:00,2020-01-08T12:00:00,DK1,209.24,28
2020-01-08T11:00:00+00:00,2020-01-08T12:00:00,DK2,209.24,28
2020-01-08T11:00:00+00:00,2020-01-08T12:00:00,NO2,209.24,28
2020-01-08T11:00:00+00:00,2020-01-08T12:00:00,SE3,203.94,27.29
2020-01-08T11:00:00+00:00,2020-01-08T12:00:00,SE4,203.94,27.29
2020-01-08T11:00:00+00:00,2020-01-08T12:00:00,SYSTEM,206.25,27.6
2020-01-08T12:00:00+00:00,2020-01-08T13:00:00,DE,335.01,44.83
2020-01-08T12:00:00+00:00,2020-01-08T13:00:00,DK1,209.09,27.98
2020-01-08T12:00:00+00:00,2020-01-08T13:00:00,DK2,209.09,27.98
2020-01-08T12:00:00+00:00,2020-01-08T13:00:00,NO2,209.09,27.98
2020-01-08T12:00:00+00:00,2020-01-08T13:00:00,SE3,204.61,27.38
2020-01-08T12:00:00+00:00,2020-01-08T13:00:00,SE4,204.61,27.38
2020-01-08T12:00:00+00:00,2020-01-08T13:00:00,SYSTEM,206.48,27.63
2020-01-08T13:00:00+00:00,2020-01-08T14:00:00,DE,344.06,46.04
2020-01-08T13:00:00+00:00,2020-01-08T14:00:00,DK1,209.69,28.06
2020-01-08T13:00:00+00:00,2020-01-08T14:00:00,DK2,209.69,28.06
2020-01-08T13:00:00+00:00,2020-01-08T14:00:00,NO2,209.69,28.06
2020-01-08T13:00:00+00:00,2020-01-08T14:00:00,SE3,206.63,27.65
2020-01-08T13:00:00+00:00,2020-01-08T14:00:00,SE4,206.63,27.65
2020-01-08T13:00:00+00:00,2020-01-08T14:00:00,SYSTEM,208.35,27.88
2020-01-08T14:00:00+00:00,2020-01-08T15:00:00,DE,346.22,46.33
2020-01-08T14:00:00+00:00,2020-01-08T15:00:00,DK1,212.53,28.44
2020-01-08T14:00:00+00:00,2020-01-08T15:00:00,DK2,212.53,28.44
2020-01-08T14:00:00+00:00,2020-01-08T15:00:00,NO2,212.53,28.44
2020-01-08T14:00:00+00:00,2020-01-08T15:00:00,SE3,212.53,28.44
2020-01-08T14:00:00+00:00,2020-01-08T15:00:00,SE4,212.53,28.44
2020-01-08T14:00:00+00:00,2020-01-08T15:00:00,SYSTEM,210.22,28.13
2020-01-08T15:00:00+00:00,2020-01-08T16:00:00,DE,357.96,47.9
2020-01-08T15:00:00+00:00,2020-01-08T16:00:00,DK1,215.82,28.88
2020-01-08T15:00:00+00:00,2020-01-08T16:00:00,DK2,215.82,28.88
2020-01-08T15:00:00+00:00,2020-01-08T16:00:00,NO2,215.82,28.88
2020-01-08T15:00:00+00:00,2020-01-08T16:00:00,SE3,215.82,28.88
2020-01-08T15:00:00+00:00,2020-01-08T16:00:00,SE4,215.82,28.88
2020-01-08T15:00:00+00:00,2020-01-08T16:00:00,SYSTEM,213.35,28.55
2020-01-08T16:00:00+00:00,2020-01-08T17:00:00,DE,382.69,51.21
2020-01-08T16:00:00+00:00,2020-01-08T17:00:00,DK1,291.97,39.07
2020-01-08T16:00:00+00:00,2020-01-08T17:00:00,DK2,291.97,39.07
2020-01-08T16:00:00+00:00,2020-01-08T17:00:00,NO2,216.87,29.02
2020-01-08T16:00:00+00:00,2020-01-08T17:00:00,SE3,216.87,29.02
2020-01-08T16:00:00+00:00,2020-01-08T17:00:00,SE4,254.46,34.05
2020-01-08T16:00:00+00:00,2020-01-08T17:00:00,SYSTEM,214.55,28.71
2020-01-08T17:00:00+00:00,2020-01-08T18:00:00,DE,417.89,55.92
2020-01-08T17:00:00+00:00,2020-01-08T18:00:00,DK1,320.89,42.94
2020-01-08T17:00:00+00:00,2020-01-08T18:00:00,DK2,349.06,46.71
2020-01-08T17:00:00+00:00,2020-01-08T18:00:00,NO2,216.34,28.95
2020-01-08T17:00:00+00:00,2020-01-08T18:00:00,SE3,216.34,28.95
2020-01-08T17:00:00+00:00,2020-01-08T18:00:00,SE4,349.06,46.71
2020-01-08T17:00:00+00:00,2020-01-08T18:00:00,SYSTEM,214.33,28.68
2020-01-08T18:00:00+00:00,2020-01-08T19:00:00,DE,401.23,53.69
2020-01-08T18:00:00+00:00,2020-01-08T19:00:00,DK1,269.92,36.12
2020-01-08T18:00:00+00:00,2020-01-08T19:00:00,DK2,269.92,36.12
2020-01-08T18:00:00+00:00,2020-01-08T19:00:00,NO2,214.62,28.72
2020-01-08T18:00:00+00:00,2020-01-08T19:00:00,SE3,214.62,28.72
2020-01-08T18:00:00+00:00,2020-01-08T19:00:00,SE4,269.92,36.12
2020-01-08T18:00:00+00:00,2020-01-08T19:00:00,SYSTEM,212.61,28.45
2020-01-08T19:00:00+00:00,2020-01-08T20:00:00,DE,359.45,48.1
2020-01-08T19:00:00+00:00,2020-01-08T20:00:00,DK1,216.94,29.03
2020-01-08T19:00:00+00:00,2020-01-08T20:00:00,DK2,216.94,29.03
2020-01-08T19:00:00+00:00,2020-01-08T20:00:00,NO2,213.73,28.6
2020-01-08T19:00:00+00:00,2020-01-08T20:00:00,SE3,204.24,27.33
2020-01-08T19:00:00+00:00,2020-01-08T20:00:00,SE4,216.94,29.03
2020-01-08T19:00:00+00:00,2020-01-08T20:00:00,SYSTEM,209.69,28.06
2020-01-08T20:00:00+00:00,2020-01-08T21:00:00,DE,335.69,44.92
2020-01-08T20:00:00+00:00,2020-01-08T21:00:00,DK1,222.32,29.75
2020-01-08T20:00:00+00:00,2020-01-08T21:00:00,DK2,222.32,29.75
2020-01-08T20:00:00+00:00,2020-01-08T21:00:00,NO2,213.06,28.51
2020-01-08T20:00:00+00:00,2020-01-08T21:00:00,SE3,202.22,27.06
2020-01-08T20:00:00+00:00,2020-01-08T21:00:00,SE4,202.22,27.06
2020-01-08T20:00:00+00:00,2020-01-08T21:00:00,SYSTEM,207.45,27.76
2020-01-08T21:00:00+00:00,2020-01-08T22:00:00,DE,311.4,41.67
2020-01-08T21:00:00+00:00,2020-01-08T22:00:00,DK1,223.29,29.88
2020-01-08T21:00:00+00:00,2020-01-08T22:00:00,DK2,223.29,29.88
2020-01-08T21:00:00+00:00,2020-01-08T22:00:00,NO2,210.51,28.17
2020-01-08T21:00:00+00:00,2020-01-08T22:00:00,SE3,196.32,26.27
2020-01-08T21:00:00+00:00,2020-01-08T22:00:00,SE4,196.32,26.27
2020-01-08T21:00:00+00:00,2020-01-08T22:00:00,SYSTEM,202.52,27.1
2020-01-08T22:00:00+00:00,2020-01-08T23:00:00,DE,294.51,39.41
2020-01-08T22:00:00+00:00,2020-01-08T23:00:00,DK1,208.72,27.93
2020-01-08T22:00:00+00:00,2020-01-08T23:00:00,DK2,208.72,27.93
2020-01-08T22:00:00+00:00,2020-01-08T23:00:00,NO2,208.72,27.93
2020-01-08T22:00:00+00:00,2020-01-08T23:00:00,SE3,181.52,24.29
2020-01-08T22:00:00+00:00,2020-01-08T23:00:00,SE4,181.52,24.29
2020-01-08T22:00:00+00:00,2020-01-08T23:00:00,SYSTEM,197.74,26.46
2020-01-08T23:00:00+00:00,2020-01-09T00:00:00,DE,254.69,34.08
2020-01-08T23:00:00+00:00,2020-01-09T00:00:00,DK1,188.4,25.21
2020-01-08T23:00:00+00:00,2020-01-09T00:00:00,DK2,188.4,25.21
2020-01-08T23:00:00+00:00,2020-01-09T00:00:00,NO2,188.4,25.21
2020-01-08T23:00:00+00:00,2020-01-09T00:00:00,SE3,160.08,21.42
2020-01-08T23:00:00+00:00,2020-01-09T00:00:00,SE4,160.08,21.42
2020-01-08T23:00:00+00:00,2020-01-09T00:00:00,SYSTEM,176.74,23.65
2020-01-09T00:00:00+00:00,2020-01-09T01:00:00,DE,240.64,32.2
2020-01-09T00:00:00+00:00,2020-01-09T01:00:00,DK1,189.37,25.34
2020-01-09T00:00:00+00:00,2020-01-09T01:00:00,DK2,189.37,25.34
2020-01-09T00:00:00+00:00,2020-01-09T01:00:00,NO2,189.37,25.34
2020-01-09T00:00:00+00:00,2020-01-09T01:00:00,SE3,153.65,20.56
2020-01-09T00:00:00+00:00,2020-01-09T01:00:00,SE4,153.65,20.56
2020-01-09T00:00:00+00:00,2020-01-09T01:00:00,SYSTEM,175.85,23.53
2020-01-09T01:00:00+00:00,2020-01-09T02:00:00,DE,243.33,32.56
2020-01-09T01:00:00+00:00,2020-01-09T02:00:00,DK1,207.31,27.74
2020-01-09T01:00:00+00:00,2020-01-09T02:00:00,DK2,207.31,27.74
2020-01-09T01:00:00+00:00,2020-01-09T02:00:00,NO2,191.69,25.65
2020-01-09T01:00:00+00:00,2020-01-09T02:00:00,SE3,149.32,19.98
2020-01-09T01:00:00+00:00,2020-01-09T02:00:00,SE4,149.32,19.98
2020-01-09T01:00:00+00:00,2020-01-09T02:00:00,SYSTEM,176.44,23.61
2020-01-09T02:00:00+00:00,2020-01-09T03:00:00,DE,241.76,32.35
2020-01-09T02:00:00+00:00,2020-01-09T03:00:00,DK1,239.97,32.11
2020-01-09T02:00:00+00:00,2020-01-09T03:00:00,DK2,239.97,32.11
2020-01-09T02:00:00+00:00,2020-01-09T03:00:00,NO2,192.21,25.72
2020-01-09T02:00:00+00:00,2020-01-09T03:00:00,SE3,157.54,21.08
2020-01-09T02:00:00+00:00,2020-01-09T03:00:00,SE4,157.54,21.08
2020-01-09T02:00:00+00:00,2020-01-09T03:00:00,SYSTEM,178.99,23.95
2020-01-09T03:00:00+00:00,2020-01-09T04:00:00,DE,216.73,29
2020-01-09T03:00:00+00:00,2020-01-09T04:00:00,DK1,216.73,29
2020-01-09T03:00:00+00:00,2020-01-09T04:00:00,DK2,216.73,29
2020-01-09T03:00:00+00:00,2020-01-09T04:00:00,NO2,193.78,25.93
2020-01-09T03:00:00+00:00,2020-01-09T04:00:00,SE3,174.35,23.33
2020-01-09T03:00:00+00:00,2020-01-09T04:00:00,SE4,174.35,23.33
2020-01-09T03:00:00+00:00,2020-01-09T04:00:00,SYSTEM,186.01,24.89
2020-01-09T04:00:00+00:00,2020-01-09T05:00:00,DE,230.63,30.86
2020-01-09T04:00:00+00:00,2020-01-09T05:00:00,DK1,210,28.1
2020-01-09T04:00:00+00:00,2020-01-09T05:00:00,DK2,210,28.1
2020-01-09T04:00:00+00:00,2020-01-09T05:00:00,NO2,196.1,26.24
2020-01-09T04:00:00+00:00,2020-01-09T05:00:00,SE3,196.1,26.24
2020-01-09T04:00:00+00:00,2020-01-09T05:00:00,SE4,196.1,26.24
2020-01-09T04:00:00+00:00,2020-01-09T05:00:00,SYSTEM,195.5,26.16
2020-01-09T05:00:00+00:00,2020-01-09T06:00:00,DE,291.09,38.95
2020-01-09T05:00:00+00:00,2020-01-09T06:00:00,DK1,270.31,36.17
2020-01-09T05:00:00+00:00,2020-01-09T06:00:00,DK2,270.31,36.17
2020-01-09T05:00:00+00:00,2020-01-09T06:00:00,NO2,198.79,26.6
2020-01-09T05:00:00+00:00,2020-01-09T06:00:00,SE3,198.79,26.6
2020-01-09T05:00:00+00:00,2020-01-09T06:00:00,SE4,270.31,36.17
2020-01-09T05:00:00+00:00,2020-01-09T06:00:00,SYSTEM,197.89,26.48
2020-01-09T06:00:00+00:00,2020-01-09T07:00:00,DE,350.2,46.86
2020-01-09T06:00:00+00:00,2020-01-09T07:00:00,DK1,347.51,46.5
2020-01-09T06:00:00+00:00,2020-01-09T07:00:00,DK2,347.51,46.5
2020-01-09T06:00:00+00:00,2020-01-09T07:00:00,NO2,207.01,27.7
2020-01-09T06:00:00+00:00,2020-01-09T07:00:00,SE3,207.01,27.7
2020-01-09T06:00:00+00:00,2020-01-09T07:00:00,SE4,341.83,45.74
2020-01-09T06:00:00+00:00,2020-01-09T07:00:00,SYSTEM,204.39,27.35
2020-01-09T07:00:00+00:00,2020-01-09T08:00:00,DE,358.12,47.92
2020-01-09T07:00:00+00:00,2020-01-09T08:00:00,DK1,357.6,47.85
2020-01-09T07:00:00+00:00,2020-01-09T08:00:00,DK2,357.6,47.85
2020-01-09T07:00:00+00:00,2020-01-09T08:00:00,NO2,211.12,28.25
2020-01-09T07:00:00+00:00,2020-01-09T08:00:00,SE3,211.12,28.25
2020-01-09T07:00:00+00:00,2020-01-09T08:00:00,SE4,349.45,46.76
2020-01-09T07:00:00+00:00,2020-01-09T08:00:00,SYSTEM,208.21,27.86
2020-01-09T08:00:00+00:00,2020-01-09T09:00:00,DE,341.38,45.68
2020-01-09T08:00:00+00:00,2020-01-09T09:00:00,DK1,341.38,45.68
2020-01-09T08:00:00+00:00,2020-01-09T09:00:00,DK2,341.38,45.68
2020-01-09T08:00:00+00:00,2020-01-09T09:00:00,NO2,211.57,28.31
2020-01-09T08:00:00+00:00,2020-01-09T09:00:00,SE3,211.57,28.31
2020-01-09T08:00:00+00:00,2020-01-09T09:00:00,SE4,333.23,44.59
2020-01-09T08:00:00+00:00,2020-01-09T09:00:00,SYSTEM,207.98,27.83
2020-01-09T09:00:00+00:00,2020-01-09T10:00:00,DE,325.91,43.61
2020-01-09T09:00:00+00:00,2020-01-09T10:00:00,DK1,325.91,43.61
2020-01-09T09:00:00+00:00,2020-01-09T10:00:00,DK2,325.91,43.61
2020-01-09T09:00:00+00:00,2020-01-09T10:00:00,NO2,212.24,28.4
2020-01-09T09:00:00+00:00,2020-01-09T10:00:00,SE3,212.24,28.4
2020-01-09T09:00:00+00:00,2020-01-09T10:00:00,SE4,318.06,42.56
2020-01-09T09:00:00+00:00,2020-01-09T10:00:00,SYSTEM,208.65,27.92
2020-01-09T10:00:00+00:00,2020-01-09T11:00:00,DE,298.93,40
2020-01-09T10:00:00+00:00,2020-01-09T11:00:00,DK1,298.93,40
2020-01-09T10:00:00+00:00,2020-01-09T11:00:00,DK2,298.93,40
2020-01-09T10:00:00+00:00,2020-01-09T11:00:00,NO2,212.02,28.37
2020-01-09T10:00:00+00:00,2020-01-09T11:00:00,SE3,212.02,28.37
2020-01-09T10:00:00+00:00,2020-01-09T11:00:00,SE4,291.76,39.04
2020-01-09T10:00:00+00:00,2020-01-09T11:00:00,SYSTEM,208.65,27.92
2020-01-09T11:00:00+00:00,2020-01-09T12:00:00,DE,276.96,37.06
2020-01-09T11:00:00+00:00,2020-01-09T12:00:00,DK1,270.31,36.17
2020-01-09T11:00:00+00:00,2020-01-09T12:00:00,DK2,270.31,36.17
2020-01-09T11:00:00+00:00,2020-01-09T12:00:00,NO2,211.42,28.29
2020-01-09T11:00:00+00:00,2020-01-09T12:00:00,SE3,211.42,28.29
2020-01-09T11:00:00+00:00,2020-01-09T12:00:00,SE4,270.31,36.17
2020-01-09T11:00:00+00:00,2020-01-09T12:00:00,SYSTEM,208.73,27.93
2020-01-09T12:00:00+00:00,2020-01-09T13:00:00,DE,249.98,33.45
2020-01-09T12:00:00+00:00,2020-01-09T13:00:00,DK1,243.93,32.64
2020-01-09T12:00:00+00:00,2020-01-09T13:00:00,DK2,243.93,32.64
2020-01-09T12:00:00+00:00,2020-01-09T13:00:00,NO2,212.02,28.37
2020-01-09T12:00:00+00:00,2020-01-09T13:00:00,SE3,212.02,28.37
2020-01-09T12:00:00+00:00,2020-01-09T13:00:00,SE4,243.93,32.64
2020-01-09T12:00:00+00:00,2020-01-09T13:00:00,SYSTEM,208.65,27.92
2020-01-09T13:00:00+00:00,2020-01-09T14:00:00,DE,240.64,32.2
2020-01-09T13:00:00+00:00,2020-01-09T14:00:00,DK1,234.89,31.43
2020-01-09T13:00:00+00:00,2020-01-09T14:00:00,DK2,234.89,31.43
2020-01-09T13:00:00+00:00,2020-01-09T14:00:00,NO2,212.99,28.5
2020-01-09T13:00:00+00:00,2020-01-09T14:00:00,SE3,230.92,30.9
2020-01-09T13:00:00+00:00,2020-01-09T14:00:00,SE4,234.89,31.43
2020-01-09T13:00:00+00:00,2020-01-09T14:00:00,SYSTEM,209.85,28.08
2020-01-09T14:00:00+00:00,2020-01-09T15:00:00,DE,238.1,31.86
2020-01-09T14:00:00+00:00,2020-01-09T15:00:00,DK1,232.42,31.1
2020-01-09T14:00:00+00:00,2020-01-09T15:00:00,DK2,232.42,31.1
2020-01-09T14:00:00+00:00,2020-01-09T15:00:00,NO2,214.93,28.76
2020-01-09T14:00:00+00:00,2020-01-09T15:00:00,SE3,232.42,31.1
2020-01-09T14:00:00+00:00,2020-01-09T15:00:00,SE4,232.42,31.1
2020-01-09T14:00:00+00:00,2020-01-09T15:00:00,SYSTEM,211.34,28.28
2020-01-09T15:00:00+00:00,2020-01-09T16:00:00,DE,243.55,32.59
2020-01-09T15:00:00+00:00,2020-01-09T16:00:00,DK1,243.55,32.59
2020-01-09T15:00:00+00:00,2020-01-09T16:00:00,DK2,243.55,32.59
2020-01-09T15:00:00+00:00,2020-01-09T16:00:00,NO2,216.58,28.98
2020-01-09T15:00:00+00:00,2020-01-09T16:00:00,SE3,243.55,32.59
2020-01-09T15:00:00+00:00,2020-01-09T16:00:00,SE4,243.55,32.59
2020-01-09T15:00:00+00:00,2020-01-09T16:00:00,SYSTEM,212.54,28.44
2020-01-09T16:00:00+00:00,2020-01-09T17:00:00,DE,320.23,42.85
2020-01-09T16:00:00+00:00,2020-01-09T17:00:00,DK1,320.23,42.85
2020-01-09T16:00:00+00:00,2020-01-09T17:00:00,DK2,320.23,42.85
2020-01-09T16:00:00+00:00,2020-01-09T17:00:00,NO2,216.05,28.91
2020-01-09T16:00:00+00:00,2020-01-09T17:00:00,SE3,320.23,42.85
2020-01-09T16:00:00+00:00,2020-01-09T17:00:00,SE4,320.23,42.85
2020-01-09T16:00:00+00:00,2020-01-09T17:00:00,SYSTEM,214.41,28.69
2020-01-09T17:00:00+00:00,2020-01-09T18:00:00,DE,311.86,41.73
2020-01-09T17:00:00+00:00,2020-01-09T18:00:00,DK1,304.31,40.72
2020-01-09T17:00:00+00:00,2020-01-09T18:00:00,DK2,304.31,40.72
2020-01-09T17:00:00+00:00,2020-01-09T18:00:00,NO2,214.56,28.71
2020-01-09T17:00:00+00:00,2020-01-09T18:00:00,SE3,304.31,40.72
2020-01-09T17:00:00+00:00,2020-01-09T18:00:00,SE4,304.31,40.72
2020-01-09T17:00:00+00:00,2020-01-09T18:00:00,SYSTEM,213.59,28.58
2020-01-09T18:00:00+00:00,2020-01-09T19:00:00,DE,301.25,40.31
2020-01-09T18:00:00+00:00,2020-01-09T19:00:00,DK1,211.72,28.33
2020-01-09T18:00:00+00:00,2020-01-09T19:00:00,DK2,211.72,28.33
2020-01-09T18:00:00+00:00,2020-01-09T19:00:00,NO2,211.72,28.33
2020-01-09T18:00:00+00:00,2020-01-09T19:00:00,SE3,211.72,28.33
2020-01-09T18:00:00+00:00,2020-01-09T19:00:00,SE4,211.72,28.33
2020-01-09T18:00:00+00:00,2020-01-09T19:00:00,SYSTEM,208.88,27.95
2020-01-09T19:00:00+00:00,2020-01-09T20:00:00,DE,246.32,32.96
2020-01-09T19:00:00+00:00,2020-01-09T20:00:00,DK1,206.56,27.64
2020-01-09T19:00:00+00:00,2020-01-09T20:00:00,DK2,206.56,27.64
2020-01-09T19:00:00+00:00,2020-01-09T20:00:00,NO2,206.56,27.64
2020-01-09T19:00:00+00:00,2020-01-09T20:00:00,SE3,206.56,27.64
2020-01-09T19:00:00+00:00,2020-01-09T20:00:00,SE4,206.56,27.64
2020-01-09T19:00:00+00:00,2020-01-09T20:00:00,SYSTEM,205.81,27.54
2020-01-09T20:00:00+00:00,2020-01-09T21:00:00,DE,229.58,30.72
2020-01-09T20:00:00+00:00,2020-01-09T21:00:00,DK1,205.89,27.55
2020-01-09T20:00:00+00:00,2020-01-09T21:00:00,DK2,205.89,27.55
2020-01-09T20:00:00+00:00,2020-01-09T21:00:00,NO2,205.89,27.55
2020-01-09T20:00:00+00:00,2020-01-09T21:00:00,SE3,205.89,27.55
2020-01-09T20:00:00+00:00,2020-01-09T21:00:00,SE4,205.89,27.55
2020-01-09T20:00:00+00:00,2020-01-09T21:00:00,SYSTEM,205.52,27.5
2020-01-09T21:00:00+00:00,2020-01-09T22:00:00,DE,231.82,31.02
2020-01-09T21:00:00+00:00,2020-01-09T22:00:00,DK1,201.03,26.9
2020-01-09T21:00:00+00:00,2020-01-09T22:00:00,DK2,201.03,26.9
2020-01-09T21:00:00+00:00,2020-01-09T22:00:00,NO2,201.03,26.9
2020-01-09T21:00:00+00:00,2020-01-09T22:00:00,SE3,201.03,26.9
2020-01-09T21:00:00+00:00,2020-01-09T22:00:00,SE4,201.03,26.9
2020-01-09T21:00:00+00:00,2020-01-09T22:00:00,SYSTEM,200.73,26.86
2020-01-09T22:00:00+00:00,2020-01-09T23:00:00,DE,217.77,29.14
2020-01-09T22:00:00+00:00,2020-01-09T23:00:00,DK1,197.37,26.41
2020-01-09T22:00:00+00:00,2020-01-09T23:00:00,DK2,197.37,26.41
2020-01-09T22:00:00+00:00,2020-01-09T23:00:00,NO2,197.37,26.41
2020-01-09T22:00:00+00:00,2020-01-09T23:00:00,SE3,197.37,26.41
2020-01-09T22:00:00+00:00,2020-01-09T23:00:00,SE4,197.37,26.41
2020-01-09T22:00:00+00:00,2020-01-09T23:00:00,SYSTEM,197.3,26.4
2020-01-09T23:00:00+00:00,2020-01-10T00:00:00,DE,201.32,26.94
2020-01-09T23:00:00+00:00,2020-01-10T00:00:00,DK1,194.82,26.07
2020-01-09T23:00:00+00:00,2020-01-10T00:00:00,DK2,194.82,26.07
2020-01-09T23:00:00+00:00,2020-01-10T00:00:00,NO2,194.82,26.07
2020-01-09T23:00:00+00:00,2020-01-10T00:00:00,SE3,194.82,26.07
2020-01-09T23:00:00+00:00,2020-01-10T00:00:00,SE4,194.82,26.07
2020-01-09T23:00:00+00:00,2020-01-10T00:00:00,SYSTEM,194.82,26.07
2020-01-10T00:00:00+00:00,2020-01-10T01:00:00,DE,198.7,26.59
2020-01-10T00:00:00+00:00,2020-01-10T01:00:00,DK1,194.37,26.01
2020-01-10T00:00:00+00:00,2020-01-10T01:00:00,DK2,194.37,26.01
2020-01-10T00:00:00+00:00,2020-01-10T01:00:00,NO2,194.37,26.01
2020-01-10T00:00:00+00:00,2020-01-10T01:00:00,SE3,193.92,25.95
2020-01-10T00:00:00+00:00,2020-01-10T01:00:00,SE4,193.92,25.95
2020-01-10T00:00:00+00:00,2020-01-10T01:00:00,SYSTEM,194.15,25.98
2020-01-10T01:00:00+00:00,2020-01-10T02:00:00,DE,192.88,25.81
2020-01-10T01:00:00+00:00,2020-01-10T02:00:00,DK1,192.88,25.81
2020-01-10T01:00:00+00:00,2020-01-10T02:00:00,DK2,192.88,25.81
2020-01-10T01:00:00+00:00,2020-01-10T02:00:00,NO2,192.88,25.81
2020-01-10T01:00:00+00:00,2020-01-10T02:00:00,SE3,192.88,25.81
2020-01-10T01:00:00+00:00,2020-01-10T02:00:00,SE4,192.88,25.81
2020-01-10T01:00:00+00:00,2020-01-10T02:00:00,SYSTEM,192.88,25.81
2020-01-10T02:00:00+00:00,2020-01-10T03:00:00,DE,193.47,25.89
2020-01-10T02:00:00+00:00,2020-01-10T03:00:00,DK1,193.47,25.89
2020-01-10T02:00:00+00:00,2020-01-10T03:00:00,DK2,193.47,25.89
2020-01-10T02:00:00+00:00,2020-01-10T03:00:00,NO2,193.47,25.89
2020-01-10T02:00:00+00:00,2020-01-10T03:00:00,SE3,193.47,25.89
2020-01-10T02:00:00+00:00,2020-01-10T03:00:00,SE4,193.47,25.89
2020-01-10T02:00:00+00:00,2020-01-10T03:00:00,SYSTEM,193.47,25.89
2020-01-10T03:00:00+00:00,2020-01-10T04:00:00,DE,195.79,26.2
2020-01-10T03:00:00+00:00,2020-01-10T04:00:00,DK1,195.79,26.2
2020-01-10T03:00:00+00:00,2020-01-10T04:00:00,DK2,195.79,26.2
2020-01-10T03:00:00+00:00,2020-01-10T04:00:00,NO2,195.79,26.2
2020-01-10T03:00:00+00:00,2020-01-10T04:00:00,SE3,195.79,26.2
2020-01-10T03:00:00+00:00,2020-01-10T04:00:00,SE4,195.79,26.2
2020-01-10T03:00:00+00:00,2020-01-10T04:00:00,SYSTEM,195.79,26.2
2020-01-10T04:00:00+00:00,2020-01-10T05:00:00,DE,201.39,26.95
2020-01-10T04:00:00+00:00,2020-01-10T05:00:00,DK1,201.39,26.95
2020-01-10T04:00:00+00:00,2020-01-10T05:00:00,DK2,201.39,26.95
2020-01-10T04:00:00+00:00,2020-01-10T05:00:00,NO2,201.39,26.95
2020-01-10T04:00:00+00:00,2020-01-10T05:00:00,SE3,201.39,26.95
2020-01-10T04:00:00+00:00,2020-01-10T05:00:00,SE4,201.39,26.95
2020-01-10T04:00:00+00:00,2020-01-10T05:00:00,SYSTEM,201.39,26.95
2020-01-10T05:00:00+00:00,2020-01-10T06:00:00,DE,216.34,28.95
2020-01-10T05:00:00+00:00,2020-01-10T06:00:00,DK1,216.34,28.95
2020-01-10T05:00:00+00:00,2020-01-10T06:00:00,DK2,216.34,28.95
2020-01-10T05:00:00+00:00,2020-01-10T06:00:00,NO2,211.11,28.25
2020-01-10T05:00:00+00:00,2020-01-10T06:00:00,SE3,211.11,28.25
2020-01-10T05:00:00+00:00,2020-01-10T06:00:00,SE4,211.11,28.25
2020-01-10T05:00:00+00:00,2020-01-10T06:00:00,SYSTEM,208.79,27.94
2020-01-10T06:00:00+00:00,2020-01-10T07:00:00,DE,323.5,43.29
2020-01-10T06:00:00+00:00,2020-01-10T07:00:00,DK1,323.5,43.29
2020-01-10T06:00:00+00:00,2020-01-10T07:00:00,DK2,323.5,43.29
2020-01-10T06:00:00+00:00,2020-01-10T07:00:00,NO2,220.38,29.49
2020-01-10T06:00:00+00:00,2020-01-10T07:00:00,SE3,323.5,43.29
2020-01-10T06:00:00+00:00,2020-01-10T07:00:00,SE4,323.5,43.29
2020-01-10T06:00:00+00:00,2020-01-10T07:00:00,SYSTEM,214.55,28.71
2020-01-10T07:00:00+00:00,2020-01-10T08:00:00,DE,354.22,47.4
2020-01-10T07:00:00+00:00,2020-01-10T08:00:00,DK1,354.22,47.4
2020-01-10T07:00:00+00:00,2020-01-10T08:00:00,DK2,354.22,47.4
2020-01-10T07:00:00+00:00,2020-01-10T08:00:00,NO2,223.22,29.87
2020-01-10T07:00:00+00:00,2020-01-10T08:00:00,SE3,354.22,47.4
2020-01-10T07:00:00+00:00,2020-01-10T08:00:00,SE4,354.22,47.4
2020-01-10T07:00:00+00:00,2020-01-10T08:00:00,SYSTEM,221.65,29.66
2020-01-10T08:00:00+00:00,2020-01-10T09:00:00,DE,303.62,40.63
2020-01-10T08:00:00+00:00,2020-01-10T09:00:00,DK1,303.62,40.63
2020-01-10T08:00:00+00:00,2020-01-10T09:00:00,DK2,303.62,40.63
2020-01-10T08:00:00+00:00,2020-01-10T09:00:00,NO2,222.62,29.79
2020-01-10T08:00:00+00:00,2020-01-10T09:00:00,SE3,303.62,40.63
2020-01-10T08:00:00+00:00,2020-01-10T09:00:00,SE4,303.62,40.63
2020-01-10T08:00:00+00:00,2020-01-10T09:00:00,SYSTEM,216.56,28.98
2020-01-10T09:00:00+00:00,2020-01-10T10:00:00,DE,270.97,36.26
2020-01-10T09:00:00+00:00,2020-01-10T10:00:00,DK1,270.97,36.26
2020-01-10T09:00:00+00:00,2020-01-10T10:00:00,DK2,270.97,36.26
2020-01-10T09:00:00+00:00,2020-01-10T10:00:00,NO2,221.8,29.68
2020-01-10T09:00:00+00:00,2020-01-10T10:00:00,SE3,270.97,36.26
2020-01-10T09:00:00+00:00,2020-01-10T10:00:00,SE4,270.97,36.26
2020-01-10T09:00:00+00:00,2020-01-10T10:00:00,SYSTEM,214.62,28.72
2020-01-10T10:00:00+00:00,2020-01-10T11:00:00,DE,239.51,32.05
2020-01-10T10:00:00+00:00,2020-01-10T11:00:00,DK1,239.51,32.05
